feature_name,importance,absolute_importance,direction,odds_ratio,feature_group,is_geo_feature,is_temporal_feature,is_behavioral_feature,is_risk_feature
merchant_city_Guadalajara,-0.023349701368191256,0.023349701368191256,negative,0.9769207934938808,geographic,True,False,False,False
merchant_city_North Baltimore,-0.023232390965822757,0.023232390965822757,negative,0.977035403187571,geographic,True,False,False,False
merchant_city_Toledo,-0.023144916915505,0.023144916915505,negative,0.9771208721696961,geographic,True,False,False,False
merchant_city_New Brunswick,-0.02311052312078326,0.02311052312078326,negative,0.9771544796423328,geographic,True,False,False,False
merchant_city_Blanchard,-0.023088019588467464,0.023088019588467464,negative,0.9771764693171647,geographic,True,False,False,False
merchant_city_Roy,-0.022875967057098726,0.022875967057098726,negative,0.9773837040326239,geographic,True,False,False,False
merchant_city_Frederick,-0.022847293671338382,0.022847293671338382,negative,0.9774117293343937,geographic,True,False,False,False
merchant_city_Mamaroneck,-0.02284409408129302,0.02284409408129302,negative,0.9774148566562362,geographic,True,False,False,False
merchant_city_Isanti,-0.02283764828758387,0.02283764828758387,negative,0.9774211568910753,geographic,True,False,False,False
merchant_city_Madrid,-0.02281633187003509,0.02281633187003509,negative,0.9774419922306433,geographic,True,False,False,False
merchant_city_Colfax,-0.02280209412603978,0.02280209412603978,negative,0.9774559088985697,geographic,True,False,False,False
merchant_city_Spring Creek,-0.022791244189858863,0.022791244189858863,negative,0.9774665142903347,geographic,True,False,False,False
merchant_city_Gretna,-0.02273054272856348,0.02273054272856348,negative,0.9775258497369753,geographic,True,False,False,False
merchant_state_Brazil,-0.022720776608471667,0.022720776608471667,negative,0.9775353964184337,geographic,True,False,False,False
merchant_city_Jessup,-0.02270263843875034,0.02270263843875034,negative,0.9775531272821647,geographic,True,False,False,False
merchant_city_Covina,-0.022600315176509546,0.022600315176509546,negative,0.9776531588248516,geographic,True,False,False,False
merchant_city_Ridgewood,-0.022492147157046307,0.022492147157046307,negative,0.9777589153503975,geographic,True,False,False,False
merchant_city_Evanston,-0.02247343804727854,0.02247343804727854,negative,0.9777772085203951,geographic,True,False,False,False
merchant_city_Worcester,-0.022428086780789728,0.022428086780789728,negative,0.9778215529606761,geographic,True,False,False,False
merchant_city_Bay City,-0.02241291064458131,0.02241291064458131,negative,0.9778363926263555,geographic,True,False,False,False
merchant_city_Cairo,-0.02239966138854684,0.02239966138854684,negative,0.9778493483169076,geographic,True,False,False,False
merchant_city_Forest,-0.022345901164437295,0.022345901164437295,negative,0.9779019191301151,geographic,True,False,False,False
merchant_city_Yuma,-0.02234419346952907,0.02234419346952907,negative,0.9779035890896691,geographic,True,False,False,False
merchant_city_Oberlin,-0.022283969851509974,0.022283969851509974,negative,0.977962483755285,geographic,True,False,False,False
merchant_city_Rocky Mount,-0.022239009668404922,0.022239009668404922,negative,0.9780064541160749,geographic,True,False,False,False
merchant_city_Portage,-0.022193821103049016,0.022193821103049016,negative,0.978050649823208,geographic,True,False,False,False
merchant_city_Fredericksburg,-0.022193004373871273,0.022193004373871273,negative,0.9780514486260372,geographic,True,False,False,False
merchant_city_Lapeer,-0.022184837990347643,0.022184837990347643,negative,0.9780594358018857,geographic,True,False,False,False
merchant_city_Danielsville,-0.022177680283752062,0.022177680283752062,negative,0.9780664364894146,geographic,True,False,False,False
merchant_city_Palo Alto,-0.022142028583173108,0.022142028583173108,negative,0.9781013068427447,geographic,True,False,False,False
merchant_city_Hialeah,-0.022126377398611636,0.022126377398611636,negative,0.9781166154066161,geographic,True,False,False,False
merchant_city_New Kensington,-0.022097670005695125,0.022097670005695125,negative,0.9781446949876567,geographic,True,False,False,False
merchant_city_Hawarden,-0.022096904124207787,0.022096904124207787,negative,0.9781454441308574,geographic,True,False,False,False
merchant_city_Wyoming,-0.022047828691178654,0.022047828691178654,negative,0.9781934482199947,geographic,True,False,False,False
merchant_city_Hamtramck,-0.022031354467585768,0.022031354467585768,negative,0.9782095633303193,geographic,True,False,False,False
merchant_city_Sycamore,-0.02194690947668522,0.02194690947668522,negative,0.9782921717158767,geographic,True,False,False,False
merchant_city_Reedley,-0.021833691594602724,0.021833691594602724,negative,0.9784029381538686,geographic,True,False,False,False
merchant_city_Palatine,-0.021827507721479185,0.021827507721479185,negative,0.9784089884922091,geographic,True,False,False,False
merchant_city_Levelland,-0.021784769096803984,0.021784769096803984,negative,0.9784508052403359,geographic,True,False,False,False
merchant_city_Elma,-0.021779184734305793,0.021779184734305793,negative,0.9784562692795756,geographic,True,False,False,False
merchant_city_Mantua,-0.02176903441674931,0.02176903441674931,negative,0.9784662009718288,geographic,True,False,False,False
merchant_city_Wilburton,-0.021746114930956965,0.021746114930956965,negative,0.9784886271710177,geographic,True,False,False,False
merchant_city_Valley Stream,-0.021700707994180574,0.021700707994180574,negative,0.9785330583509824,geographic,True,False,False,False
merchant_city_Aledo,-0.021680193463942312,0.021680193463942312,negative,0.9785531327029042,geographic,True,False,False,False
merchant_city_Collierville,-0.02165329115146512,0.02165329115146512,negative,0.9785794583991653,geographic,True,False,False,False
merchant_city_Edison,-0.02165143615763189,0.02165143615763189,negative,0.9785812736597096,geographic,True,False,False,False
merchant_city_Spencerport,-0.021643503735816316,0.021643503735816316,negative,0.9785890362099409,geographic,True,False,False,False
merchant_city_Seymour,-0.021621386205161488,0.021621386205161488,negative,0.9786106804223051,geographic,True,False,False,False
merchant_city_Yreka,-0.02160029928272398,0.02160029928272398,negative,0.978631316527395,geographic,True,False,False,False
merchant_city_Proctorville,-0.02159294712389369,0.02159294712389369,negative,0.97863851160672,geographic,True,False,False,False
merchant_city_La Marque,-0.021551096648454914,0.021551096648454914,negative,0.9786794689507496,geographic,True,False,False,False
merchant_city_Casa Blanca,-0.021469725478020795,0.021469725478020795,negative,0.9787591084847551,geographic,True,False,False,False
merchant_city_Malad City,-0.021465971980302836,0.021465971980302836,negative,0.97876278226173,geographic,True,False,False,False
merchant_state_Germany,-0.02144345381738732,0.02144345381738732,negative,0.9787848224496679,geographic,True,False,False,False
merchant_city_Williamsburg,-0.021437643664329598,0.021437643664329598,negative,0.9787905093558178,geographic,True,False,False,False
merchant_city_Greensburg,-0.021434415665059797,0.021434415665059797,negative,0.9787936688959668,geographic,True,False,False,False
merchant_city_Heavener,-0.021403646446552564,0.021403646446552564,negative,0.9788237860755772,geographic,True,False,False,False
merchant_city_Sandston,-0.021386658533215534,0.021386658533215534,negative,0.9788404143904671,geographic,True,False,False,False
merchant_city_Tarawa Terrace,-0.021356246473891685,0.021356246473891685,negative,0.9788701833958842,geographic,True,False,False,False
merchant_city_Lockport,-0.021355712259365164,0.021355712259365164,negative,0.9788707063226953,geographic,True,False,False,False
merchant_state_Switzerland,-0.02126299163404854,0.02126299163404854,negative,0.9789614720345515,geographic,True,False,False,False
merchant_city_Glen Burnie,-0.021235972900326847,0.021235972900326847,negative,0.9789879226912183,geographic,True,False,False,False
merchant_city_Dawsonville,-0.021138923510350995,0.021138923510350995,negative,0.9790829374823983,geographic,True,False,False,False
merchant_city_Cedar Grove,-0.02105123976982284,0.02105123976982284,negative,0.9791687909005635,geographic,True,False,False,False
merchant_city_Wenatchee,-0.021039252929826398,0.021039252929826398,negative,0.9791805281105355,geographic,True,False,False,False
merchant_city_Howard Beach,-0.02098874830433894,0.02098874830433894,negative,0.9792299825052195,geographic,True,False,False,False
merchant_city_Petaluma,-0.020965148358524574,0.020965148358524574,negative,0.9792530925524434,geographic,True,False,False,False
merchant_city_Pineland,-0.020925570392658015,0.020925570392658015,negative,0.9792918501648838,geographic,True,False,False,False
merchant_city_Yakima,-0.02082791923431048,0.02082791923431048,negative,0.9793874838177052,geographic,True,False,False,False
merchant_city_Manasquan,-0.02080720655399175,0.02080720655399175,negative,0.9794077697676531,geographic,True,False,False,False
merchant_city_San Carlos,-0.02073024248483485,0.02073024248483485,negative,0.979483151875798,geographic,True,False,False,False
merchant_city_Crestview,-0.02070888104316438,0.02070888104316438,negative,0.9795040752714902,geographic,True,False,False,False
merchant_city_New Washington,-0.020698226201208893,0.020698226201208893,negative,0.9795145117882066,geographic,True,False,False,False
merchant_city_Easton,-0.020611413788585484,0.020611413788585484,negative,0.9795995494972854,geographic,True,False,False,False
merchant_city_Franklinville,-0.02055672708600407,0.02055672708600407,negative,0.979653122031337,geographic,True,False,False,False
merchant_city_Holgate,-0.02053229402720486,0.02053229402720486,negative,0.9796770582460868,geographic,True,False,False,False
merchant_city_Homosassa,-0.020519330540097715,0.020519330540097715,negative,0.9796897583593192,geographic,True,False,False,False
merchant_city_Latrobe,-0.020474329329188263,0.020474329329188263,negative,0.9797338465767651,geographic,True,False,False,False
merchant_city_Copenhagen,-0.020374684897928517,0.020374684897928517,negative,0.9798314764627496,geographic,True,False,False,False
merchant_state_Denmark,-0.020374684897928517,0.020374684897928517,negative,0.9798314764627496,geographic,True,False,False,False
merchant_city_Kingston,-0.02036129699944847,0.02036129699944847,negative,0.9798445944348948,geographic,True,False,False,False
merchant_city_Manila,-0.02031829539476514,0.02031829539476514,negative,0.9798867302307428,geographic,True,False,False,False
merchant_city_Ortonville,-0.020247391008226936,0.020247391008226936,negative,0.9799562109614419,geographic,True,False,False,False
merchant_city_Minnetonka,-0.020239290319577302,0.020239290319577302,negative,0.9799641493137502,geographic,True,False,False,False
merchant_city_Little Elm,-0.02021806360440474,0.02021806360440474,negative,0.9799849509544014,geographic,True,False,False,False
merchant_city_Winston Salem,-0.02018585959396843,0.02018585959396843,negative,0.9800165109081652,geographic,True,False,False,False
merchant_city_Broad Run,-0.020025370272197734,0.020025370272197734,negative,0.9801738057150557,geographic,True,False,False,False
merchant_city_Pierceton,-0.01993014077675616,0.01993014077675616,negative,0.9802671516165901,geographic,True,False,False,False
merchant_city_State College,-0.019906987415871942,0.019906987415871942,negative,0.9802898483584663,geographic,True,False,False,False
merchant_city_Eagle Point,-0.01986635853669015,0.01986635853669015,negative,0.9803296772453745,geographic,True,False,False,False
merchant_city_Phillips,-0.019811463622237676,0.019811463622237676,negative,0.9803834938362571,geographic,True,False,False,False
merchant_city_Montreal,-0.019794366024475506,0.019794366024475506,negative,0.980400256182185,geographic,True,False,False,False
merchant_city_Lewistown,-0.01978783602942444,0.01978783602942444,negative,0.9804066582119084,geographic,True,False,False,False
merchant_city_Covington,-0.019757188935766706,0.019757188935766706,negative,0.9804367052870108,geographic,True,False,False,False
merchant_city_Chestnut Hill,-0.01974576205509715,0.01974576205509715,negative,0.9804479086842559,geographic,True,False,False,False
merchant_city_Fairmount,-0.019744789716236215,0.019744789716236215,negative,0.9804488620123222,geographic,True,False,False,False
merchant_city_Hallandale,-0.019719627228712837,0.019719627228712837,negative,0.9804735328549684,geographic,True,False,False,False
transaction_month,-0.019718256754934698,0.019718256754934698,negative,0.9804748765691561,temporal,False,True,False,False
merchant_city_Bangor,-0.0197096419449351,0.0197096419449351,negative,0.9804833232103102,geographic,True,False,False,False
merchant_city_Blytheville,-0.0197077812411263,0.0197077812411263,negative,0.9804851476010614,geographic,True,False,False,False
merchant_city_Taylorville,-0.019560266358189773,0.019560266358189773,negative,0.9806297944213479,geographic,True,False,False,False
merchant_city_Tucker,-0.019541170889461057,0.019541170889461057,negative,0.9806485201857098,geographic,True,False,False,False
merchant_city_Rainsville,-0.019454728635266292,0.019454728635266292,negative,0.9807332933183049,geographic,True,False,False,False
merchant_city_Willoughby,-0.01944671302629506,0.01944671302629506,negative,0.9807411545243954,geographic,True,False,False,False
merchant_city_Sauk Rapids,-0.019363252440014505,0.019363252440014505,negative,0.9808230111719959,geographic,True,False,False,False
merchant_city_Pine Mountain Club,-0.01934344133902969,0.01934344133902969,negative,0.9808424425481963,geographic,True,False,False,False
merchant_city_Kamuela,-0.019275612416967253,0.019275612416967253,negative,0.98090897429015,geographic,True,False,False,False
merchant_city_La Mesa,-0.019194385702594144,0.019194385702594144,negative,0.9809886535392287,geographic,True,False,False,False
merchant_city_El Monte,-0.019170777639276798,0.019170777639276798,negative,0.9810118130548496,geographic,True,False,False,False
merchant_city_Lake Zurich,-0.01914968027929155,0.01914968027929155,negative,0.9810325100325445,geographic,True,False,False,False
merchant_city_Palestine,-0.019134437409312144,0.019134437409312144,negative,0.9810474638975101,geographic,True,False,False,False
merchant_city_Ledyard,-0.019054356149193336,0.019054356149193336,negative,0.9811260305604721,geographic,True,False,False,False
merchant_city_Clarion,-0.019037799822744585,0.019037799822744585,negative,0.9811422745377913,geographic,True,False,False,False
merchant_city_Kailua Kona,-0.019008335141310926,0.019008335141310926,negative,0.9811711840082538,geographic,True,False,False,False
merchant_city_Alburtis,-0.01899715502614197,0.01899715502614197,negative,0.9811821536764124,geographic,True,False,False,False
merchant_city_Glenrock,-0.018995404201162736,0.018995404201162736,negative,0.9811838715561401,geographic,True,False,False,False
merchant_city_Granville,-0.018987386400370405,0.018987386400370405,negative,0.9811917385245007,geographic,True,False,False,False
merchant_city_Raeford,-0.018984330172792673,0.018984330172792673,negative,0.9811947372743335,geographic,True,False,False,False
merchant_city_Clarksdale,-0.018903616790322063,0.018903616790322063,negative,0.9812739360165974,geographic,True,False,False,False
merchant_city_Rio de Janeiro,-0.01889836449347224,0.01889836449347224,negative,0.9812790899721354,geographic,True,False,False,False
merchant_city_Banner Elk,-0.018816078899175075,0.018816078899175075,negative,0.9813598384273969,geographic,True,False,False,False
merchant_city_Liberty,-0.018812238746842402,0.018812238746842402,negative,0.9813636070059056,geographic,True,False,False,False
merchant_city_Crane,-0.018801382305280823,0.018801382305280823,negative,0.9813742611803888,geographic,True,False,False,False
merchant_city_Grantville,-0.018776123306312037,0.018776123306312037,negative,0.9813990500249093,geographic,True,False,False,False
merchant_city_Columbia City,-0.018751632782122662,0.018751632782122662,negative,0.9814230852964004,geographic,True,False,False,False
merchant_city_Algodones,-0.018625423320049683,0.018625423320049683,negative,0.9815469579928504,geographic,True,False,False,False
merchant_city_Rosemead,-0.01861917622102112,0.01861917622102112,negative,0.9815530898330513,geographic,True,False,False,False
merchant_city_Hailey,-0.018574824469267573,0.018574824469267573,negative,0.9815966243974344,geographic,True,False,False,False
merchant_city_Tonawanda,-0.018572486242928756,0.018572486242928756,negative,0.9815989195951991,geographic,True,False,False,False
merchant_city_Laurens,-0.018544034604316674,0.018544034604316674,negative,0.9816268480902253,geographic,True,False,False,False
merchant_city_Northfield,-0.018386101311673682,0.018386101311673682,negative,0.9817818918934578,geographic,True,False,False,False
merchant_city_Meraux,-0.01833104805856059,0.01833104805856059,negative,0.9818359436683034,geographic,True,False,False,False
merchant_city_Portageville,-0.018327627248503117,0.018327627248503117,negative,0.9818393023483191,geographic,True,False,False,False
merchant_city_Goldsboro,-0.01832692277380367,0.01832692277380367,negative,0.98183999402951,geographic,True,False,False,False
merchant_city_Sagle,-0.01827988401793314,0.01827988401793314,negative,0.9818861796475417,geographic,True,False,False,False
merchant_city_Saint Johns,-0.01820887991679141,0.01820887991679141,negative,0.9819559000683397,geographic,True,False,False,False
merchant_city_Sylvania,-0.018103012068765165,0.018103012068765165,negative,0.9820598631294122,geographic,True,False,False,False
merchant_city_Douglassville,-0.018072579734568786,0.018072579734568786,negative,0.9820897499581285,geographic,True,False,False,False
merchant_city_White Plains,-0.0180660366179347,0.0180660366179347,negative,0.9820961759069304,geographic,True,False,False,False
merchant_city_Frederic,-0.018062000004752842,0.018062000004752842,negative,0.9821001402573012,geographic,True,False,False,False
merchant_city_Rosedale,-0.017967808883241038,0.017967808883241038,negative,0.982192649727666,geographic,True,False,False,False
merchant_city_Binghamton,-0.017955291104831583,0.017955291104831583,negative,0.9822049446745632,geographic,True,False,False,False
merchant_city_West New York,-0.017945205366311993,0.017945205366311993,negative,0.982214850986764,geographic,True,False,False,False
merchant_city_Pawtucket,-0.01794247866389899,0.01794247866389899,negative,0.9822175291980196,geographic,True,False,False,False
merchant_city_Kokomo,-0.01793448478142636,0.01793448478142636,negative,0.9822253809608935,geographic,True,False,False,False
merchant_city_Poca,-0.017919742111954365,0.017919742111954365,negative,0.9822398616917741,geographic,True,False,False,False
merchant_city_Waunakee,-0.01789982476857107,0.01789982476857107,negative,0.9822594254952131,geographic,True,False,False,False
merchant_city_Kew Gardens,-0.017879745726629582,0.017879745726629582,negative,0.9822791485214241,geographic,True,False,False,False
merchant_city_Jefferson City,-0.017850811096711387,0.017850811096711387,negative,0.9823075708162552,geographic,True,False,False,False
merchant_city_Kelso,-0.017823763099657483,0.017823763099657483,negative,0.9823341406278652,geographic,True,False,False,False
merchant_city_Bluewater,-0.01782013702387763,0.01782013702387763,negative,0.9823377026523583,geographic,True,False,False,False
merchant_city_Jeffersonville,-0.01781612506033223,0.01781612506033223,negative,0.9823416437633163,geographic,True,False,False,False
merchant_city_Irvine,-0.01779663122199806,0.01779663122199806,negative,0.9823607935591597,geographic,True,False,False,False
merchant_city_Lake George,-0.0177652251707245,0.0177652251707245,negative,0.9823916461170873,geographic,True,False,False,False
merchant_city_Clear Lake,-0.017718099642270686,0.017718099642270686,negative,0.9824379429334317,geographic,True,False,False,False
merchant_city_Sun City,-0.017692094135468177,0.017692094135468177,negative,0.9824634920622471,geographic,True,False,False,False
merchant_city_Bridgeton,-0.017585402675873586,0.017585402675873586,negative,0.9825683181181367,geographic,True,False,False,False
merchant_city_Green Village,-0.017575929514399905,0.017575929514399905,negative,0.9825776261905615,geographic,True,False,False,False
merchant_city_Huntington Beach,-0.017527988675753094,0.017527988675753094,negative,0.9826247329151556,geographic,True,False,False,False
merchant_city_Oakdale,-0.01752020262721494,0.01752020262721494,negative,0.9826323837088056,geographic,True,False,False,False
merchant_city_Stone Mountain,-0.017504498364813416,0.017504498364813416,negative,0.9826478153467745,geographic,True,False,False,False
merchant_city_Mckeesport,-0.017446152446746067,0.017446152446746067,negative,0.9827051505083179,geographic,True,False,False,False
merchant_city_Norfolk,-0.01740926125281327,0.01740926125281327,negative,0.9827414043433236,geographic,True,False,False,False
merchant_city_Rolla,-0.0173626950762325,0.0173626950762325,negative,0.9827871679186005,geographic,True,False,False,False
merchant_city_Rome,-0.017265497204111052,0.017265497204111052,negative,0.9828826973826256,geographic,True,False,False,False
merchant_city_Carmel Valley,-0.017237683693988842,0.017237683693988842,negative,0.9829100351806564,geographic,True,False,False,False
merchant_city_Fort Jones,-0.01723308186162936,0.01723308186162936,negative,0.9829145583782704,geographic,True,False,False,False
merchant_city_Rogersville,-0.017176591617273515,0.017176591617273515,negative,0.9829700850301963,geographic,True,False,False,False
merchant_city_Andersonville,-0.017160723068075003,0.017160723068075003,negative,0.9829856834631132,geographic,True,False,False,False
merchant_city_Loganville,-0.017151770909351362,0.017151770909351362,negative,0.9829944833463635,geographic,True,False,False,False
merchant_city_Suffolk,-0.01712523770823309,0.01712523770823309,negative,0.9830205656827108,geographic,True,False,False,False
merchant_city_Magnolia,-0.017117785373831122,0.017117785373831122,negative,0.9830278915079874,geographic,True,False,False,False
merchant_city_Snowflake,-0.017075573116837738,0.017075573116837738,negative,0.983069388209804,geographic,True,False,False,False
merchant_city_Atwater,-0.017072953522643763,0.017072953522643763,negative,0.9830719634560386,geographic,True,False,False,False
merchant_city_Bergheim,-0.017029693471035817,0.017029693471035817,negative,0.9831144921198016,geographic,True,False,False,False
merchant_city_Coventry,-0.017011410346798445,0.017011410346798445,negative,0.9831324666885157,geographic,True,False,False,False
merchant_city_Forest Lake,-0.016994665490446037,0.016994665490446037,negative,0.9831489292382769,geographic,True,False,False,False
merchant_city_Clarkston,-0.01699440464998685,0.01699440464998685,negative,0.9831491856833285,geographic,True,False,False,False
merchant_city_Kinsman,-0.016974495323034657,0.016974495323034657,negative,0.9831687597167613,geographic,True,False,False,False
merchant_city_Beverly Hills,-0.016967662057854403,0.016967662057854403,negative,0.9831754779925673,geographic,True,False,False,False
merchant_city_Whitmire,-0.016902468359904863,0.016902468359904863,negative,0.9832395769271115,geographic,True,False,False,False
merchant_city_Mineral City,-0.016869357081539034,0.016869357081539034,negative,0.9832721337854401,geographic,True,False,False,False
merchant_city_Wildersville,-0.01684589438278753,0.01684589438278753,negative,0.9832952042739527,geographic,True,False,False,False
merchant_city_Beaverdam,-0.0168271843948517,0.0168271843948517,negative,0.9833136018874711,geographic,True,False,False,False
merchant_city_Amsterdam,-0.016788060039193285,0.016788060039193285,negative,0.9833520741511514,geographic,True,False,False,False
merchant_city_Clearfield,-0.016739127919911834,0.016739127919911834,negative,0.9834001928294043,geographic,True,False,False,False
merchant_city_Carey,-0.016707209762985124,0.016707209762985124,negative,0.9834315816520148,geographic,True,False,False,False
merchant_city_Wendell,-0.016691517263958764,0.016691517263958764,negative,0.9834470142722402,geographic,True,False,False,False
merchant_city_Sutter Creek,-0.0166910208817374,0.0166910208817374,negative,0.983447502437975,geographic,True,False,False,False
merchant_city_Park City,-0.016680637114691775,0.016680637114691775,negative,0.983457714380761,geographic,True,False,False,False
merchant_city_Johnston,-0.01665846405246848,0.01665846405246848,negative,0.9834795208916136,geographic,True,False,False,False
merchant_city_New Berlin,-0.01665522422059485,0.01665522422059485,negative,0.983482707205074,geographic,True,False,False,False
merchant_city_Killeen,-0.01664794570410553,0.01664794570410553,negative,0.9834898655262263,geographic,True,False,False,False
merchant_city_Adrian,-0.01662205036423856,0.01662205036423856,negative,0.9835153336603014,geographic,True,False,False,False
merchant_city_Garysburg,-0.01656517319871145,0.01656517319871145,negative,0.9835712748156046,geographic,True,False,False,False
merchant_city_Copiague,-0.016562266236281136,0.016562266236281136,negative,0.9835741340245038,geographic,True,False,False,False
merchant_city_Saint Joseph,-0.016369517479970726,0.016369517479970726,negative,0.983763734987664,geographic,True,False,False,False
merchant_city_Hyattsville,-0.01633594661412631,0.01633594661412631,negative,0.9837967613423925,geographic,True,False,False,False
merchant_city_North Aurora,-0.016334206479759673,0.016334206479759673,negative,0.9837984732824361,geographic,True,False,False,False
merchant_city_Waupaca,-0.01626923986807971,0.01626923986807971,negative,0.9838623894120059,geographic,True,False,False,False
merchant_city_Colmar,-0.01626423915995667,0.01626423915995667,negative,0.9838673094329504,geographic,True,False,False,False
merchant_city_Tuscaloosa,-0.016206733854197554,0.016206733854197554,negative,0.9839238886501928,geographic,True,False,False,False
merchant_city_Redford,-0.016194318672147337,0.016194318672147337,negative,0.9839361043202236,geographic,True,False,False,False
merchant_city_Camden,-0.016181410572125098,0.016181410572125098,negative,0.9839488051478452,geographic,True,False,False,False
merchant_city_Elkhart,-0.016155890217995125,0.016155890217995125,negative,0.9839739161902183,geographic,True,False,False,False
merchant_city_Coushatta,-0.01615187912677756,0.01615187912677756,negative,0.9839778630072674,geographic,True,False,False,False
merchant_city_Blaine,-0.016111343768746088,0.016111343768746088,negative,0.9840177497106449,geographic,True,False,False,False
merchant_city_Marion Center,-0.01610024838766415,0.01610024838766415,negative,0.9840286678231396,geographic,True,False,False,False
merchant_city_Selma,-0.016071403403892726,0.016071403403892726,negative,0.9840570525234696,geographic,True,False,False,False
merchant_city_Redwood City,-0.01605815905365281,0.01605815905365281,negative,0.9840700858060378,geographic,True,False,False,False
merchant_city_Spirit Lake,-0.01604477281383639,0.01604477281383639,negative,0.9840832588923715,geographic,True,False,False,False
merchant_city_Versailles,-0.01599317801054994,0.01599317801054994,negative,0.9841340337843805,geographic,True,False,False,False
merchant_city_Amelia,-0.01597267633342687,0.01597267633342687,negative,0.9841542103894134,geographic,True,False,False,False
merchant_state_China,-0.015969850404155706,0.015969850404155706,negative,0.9841569915435335,geographic,True,False,False,False
merchant_city_Franconia,-0.015956870003306808,0.015956870003306808,negative,0.9841697663786931,geographic,True,False,False,False
merchant_city_Ronda,-0.01595504875134822,0.01595504875134822,negative,0.9841715588014399,geographic,True,False,False,False
merchant_city_Seneca,-0.015942391505692797,0.015942391505692797,negative,0.9841840157814621,geographic,True,False,False,False
merchant_city_Peebles,-0.01588052028558565,0.01588052028558565,negative,0.984244910331119,geographic,True,False,False,False
mcc_description_Book Stores,-0.01586893729054553,0.01586893729054553,negative,0.9842563109010599,risk,False,False,False,True
mcc_5942,-0.01586893729054553,0.01586893729054553,negative,0.9842563109010599,risk,False,False,False,True
merchant_city_Monmouth,-0.01580625397797469,0.01580625397797469,negative,0.9843180092807552,geographic,True,False,False,False
merchant_city_Waterbury,-0.015782885722146527,0.015782885722146527,negative,0.9843410113445703,geographic,True,False,False,False
merchant_city_Barbourville,-0.015717363896235483,0.015717363896235483,negative,0.9844055092779409,geographic,True,False,False,False
merchant_city_Palmer,-0.015681112475569296,0.015681112475569296,negative,0.9844411960230075,geographic,True,False,False,False
merchant_state_Netherlands,-0.015591729964813464,0.015591729964813464,negative,0.9845291917813819,geographic,True,False,False,False
merchant_city_Boonville,-0.015534866398645543,0.015534866398645543,negative,0.9845851772139735,geographic,True,False,False,False
merchant_city_Lyndonville,-0.015530255831069324,0.015530255831069324,negative,0.9845897167209324,geographic,True,False,False,False
merchant_city_Laurel Springs,-0.015513354684009951,0.015513354684009951,negative,0.9846063575571521,geographic,True,False,False,False
merchant_city_Delavan,-0.015462367909083513,0.015462367909083513,negative,0.9846565607397344,geographic,True,False,False,False
merchant_city_Wickliffe,-0.01545576603716142,0.01545576603716142,negative,0.9846630613376937,geographic,True,False,False,False
merchant_city_Sylmar,-0.015445046171836714,0.015445046171836714,negative,0.9846736168496781,geographic,True,False,False,False
merchant_city_Northport,-0.015425014823736526,0.015425014823736526,negative,0.9846933413872162,geographic,True,False,False,False
merchant_city_Passaic,-0.015411765611226622,0.015411765611226622,negative,0.984706387884981,geographic,True,False,False,False
merchant_city_Brownsboro,-0.015404840094719147,0.015404840094719147,negative,0.9847132075089401,geographic,True,False,False,False
merchant_city_Gwynn Oak,-0.015389398285037428,0.015389398285037428,negative,0.9847284133802843,geographic,True,False,False,False
merchant_city_Bunn,-0.015347554858588864,0.015347554858588864,negative,0.9847696186533003,geographic,True,False,False,False
merchant_city_Broken Arrow,-0.015334528152068922,0.015334528152068922,negative,0.9847824470416678,geographic,True,False,False,False
merchant_city_Shepherdsville,-0.015296229031956196,0.015296229031956196,negative,0.9848201640651518,geographic,True,False,False,False
merchant_city_Hastings,-0.015293671396349098,0.015293671396349098,negative,0.984822682879491,geographic,True,False,False,False
merchant_city_Hutto,-0.015279758592316457,0.015279758592316457,negative,0.9848363846197995,geographic,True,False,False,False
merchant_city_Hannibal,-0.015236848275068113,0.015236848275068113,negative,0.9848786451682016,geographic,True,False,False,False
merchant_city_Fort Wayne,-0.015103087711266155,0.015103087711266155,negative,0.985010391902118,geographic,True,False,False,False
merchant_city_Truckee,-0.015087674769847532,0.015087674769847532,negative,0.9850255739265846,geographic,True,False,False,False
merchant_city_Portsmouth,-0.015084408585767674,0.015084408585767674,negative,0.9850287912066865,geographic,True,False,False,False
merchant_city_Renton,-0.015081872744972323,0.015081872744972323,negative,0.985031289086047,geographic,True,False,False,False
merchant_city_Rancho Palos Verdes,-0.015066066597623818,0.015066066597623818,negative,0.9850468587587932,geographic,True,False,False,False
merchant_city_Lake In The Hills,-0.015052846055910145,0.015052846055910145,negative,0.9850598816979642,geographic,True,False,False,False
merchant_city_Charlevoix,-0.01498739659209621,0.01498739659209621,negative,0.9851243554489092,geographic,True,False,False,False
merchant_city_Glenwood,-0.014970787509242647,0.014970787509242647,negative,0.9851407175968296,geographic,True,False,False,False
merchant_city_Mission Viejo,-0.014955898438037192,0.014955898438037192,negative,0.9851553855363171,geographic,True,False,False,False
merchant_city_Mosinee,-0.014941082955974485,0.014941082955974485,negative,0.9851699811963811,geographic,True,False,False,False
merchant_city_Monterey,-0.014890032476298257,0.014890032476298257,negative,0.9852202758802567,geographic,True,False,False,False
merchant_city_Augusta,-0.014871867457260986,0.014871867457260986,negative,0.9852381725878705,geographic,True,False,False,False
merchant_city_Osseo,-0.014835190896811344,0.014835190896811344,negative,0.9852743083979293,geographic,True,False,False,False
